Episode,Event,X_Pos
2072,death,305
2073,death,1127
2074,death,313
2075,death,293
2076,death,312
2077,death,693
2078,death,304
2079,death,693
2080,death,705
2081,death,1242
2082,death,1434
2083,death,292
2084,death,1130
2085,death,682
2086,death,685
2087,death,308
2088,death,681
2089,death,1524
2090,death,253
2091,death,678
2092,death,899
2093,death,702
2094,death,299
2095,death,683
2096,death,271
2097,death,294
2098,death,690
2099,death,1438
2100,death,847
2101,death,269
2102,death,1221
2103,death,681
2104,death,310
2105,death,1138
2106,death,672
2107,death,1128
2108,death,304
2109,death,298
2110,death,1115
2111,death,290
2112,death,303
2113,death,314
2114,death,1131
2115,death,1131
2116,death,1129
2117,death,1127
2118,death,297
2119,death,900
2120,death,853
2121,death,683
2122,death,723
2123,death,291
2124,death,297
2125,death,274
2126,death,1127
2127,death,682
2128,death,303
2129,death,306
2130,death,706
2131,death,723
2132,death,701
2133,death,1413
2134,death,723
2135,death,1130
2136,death,723
2137,death,284
2138,death,722
2139,death,672
2140,death,691
2141,death,678
2142,death,682
2143,death,1125
2144,death,1138
2145,death,297
2146,death,1123
2147,death,1127
2148,death,290
2149,death,284
2150,death,299
2151,death,299
2152,death,1667
2153,death,899
2154,death,682
2155,death,290
2156,death,710
2157,death,832
2158,death,298
2159,death,675
2160,death,700
2161,death,865
2162,death,289
2163,death,1127
2164,death,2009
2165,death,268
2166,death,900
2167,death,690
2168,death,861
2169,death,686
2170,death,302
2171,death,1137
2172,death,303
2173,death,299
2174,death,900
2175,death,692
2176,death,682
2177,death,291
2178,death,298
2179,death,301
2180,death,309
2181,death,303
2182,death,294
2183,death,694
2184,death,702
2185,death,706
2186,death,899
2187,death,1783
2188,death,303
2189,death,316
2190,death,1137
2191,death,900
2192,death,308
2193,death,680
2194,death,280
2195,death,1124
2196,death,899
2197,death,269
2198,death,899
2199,death,1233
2200,death,257
2201,death,284
2202,death,697
2203,death,267
2204,death,823
2205,death,299
2206,death,289
2207,death,282
2208,death,821
2209,death,285
2210,death,297
2211,death,1137
2212,death,296
2213,death,677
2214,death,1136
2215,death,723
2216,death,2006
2217,death,1127
2218,death,288
2219,death,299
2220,death,704
2221,death,843
2222,death,690
2223,death,899
2224,death,302
2225,death,1417
2226,death,689
2227,death,292
2228,death,283
2229,death,1137
2230,death,1117
2231,death,1125
2232,death,899
2233,death,678
2234,death,697
2235,death,309
2236,death,683
2237,death,899
2238,death,692
2239,death,899
2240,death,664
2241,death,1393
2242,death,847
2243,death,831
2244,death,1125
2245,death,686
2246,death,686
2247,death,285
2248,death,295
2249,death,698
2250,death,306
2251,death,1128
2252,death,298
2253,death,290
2254,death,1218
2255,death,310
2256,death,1137
2257,death,1671
2258,death,681
2259,death,899
2260,death,704
2261,death,701
2262,death,296
2263,death,266
2264,death,1136
2265,death,798
2266,death,311
2267,death,300
2268,death,899
2269,death,279
2270,death,1428
2271,death,723
2272,death,820
2273,death,690
2274,death,696
2275,death,683
2276,death,697
2277,death,1122
2278,death,693
2279,death,1130
2280,death,1123
2281,death,298
2282,death,291
2283,death,1137
2284,death,898
2285,death,1139
2286,death,297
2287,death,679
2288,death,691
2289,death,1504
2290,death,1238
2291,death,710
2292,death,704
2293,death,1107
2294,death,857
2295,death,309
2296,death,722
2297,death,683
2298,death,1128
2299,death,692
2300,death,303
2301,death,1124
2302,death,300
2303,death,1227
2304,death,704
2305,death,817
2306,death,680
2307,death,844
2308,death,307
2309,death,301
2310,death,691
2311,death,688
2312,death,305
2313,death,302
2314,death,277
2315,death,723
2316,death,303
2317,death,706
2318,death,300
2319,death,790
2320,death,308
2321,death,1129
2322,death,700
2323,finished,3161
2324,death,709
2325,death,308
2326,death,313
2327,death,1126
2328,death,665
2329,death,683
2330,death,1123
2331,death,1523
2332,death,686
2333,death,303
2334,death,862
2335,death,683
2336,death,309
2337,death,1127
2338,death,898
2339,death,684
2340,death,691
2341,death,900
2342,death,699
2343,death,697
2344,death,273
2345,death,306
2346,death,1429
2347,death,698
2348,death,1124
2349,death,724
2350,death,1151
2351,death,1130
2352,death,286
2353,death,682
2354,death,1438
2355,death,1124
2356,death,292
2357,death,289
2358,death,299
2359,death,819
2360,death,264
2361,death,680
2362,death,698
2363,death,723
2364,death,1220
2365,death,268
2366,death,1151
2367,death,813
2368,death,689
2369,death,819
2370,death,304
2371,death,677
2372,death,310
2373,death,311
2374,death,711
2375,death,1409
2376,death,1129
2377,death,303
2378,death,843
2379,death,291
2380,death,308
2381,death,1138
2382,death,297
2383,death,725
2384,death,841
2385,death,680
2386,death,313
2387,death,294
2388,death,709
2389,death,1434
2390,death,1415
2391,death,857
2392,death,695
2393,death,284
2394,death,693
2395,death,699
2396,death,1127
2397,death,685
2398,death,706
2399,death,1401
2400,death,310
2401,death,300
2402,death,696
2403,death,284
2404,death,1128
2405,death,306
2406,death,1437
2407,death,1128
2408,death,691
2409,death,312
2410,death,314
2411,death,2472
2412,death,1128
2413,death,686
2414,death,680
2415,death,679
2416,death,708
2417,death,305
2418,death,723
2419,death,901
2420,death,303
2421,death,1129
2422,death,303
2423,death,697
2424,death,805
2425,death,293
2426,death,685
2427,death,722
2428,death,898
2429,death,685
2430,death,301
2431,death,702
2432,death,832
2433,death,308
2434,death,692
2435,death,686
2436,death,656
2437,death,1415
2438,death,1128
2439,death,278
2440,death,805
2441,death,694
2442,death,292
2443,death,294
2444,death,306
2445,death,282
2446,death,274
2447,death,683
2448,death,263
2449,death,308
2450,death,303
2451,death,1116
2452,death,263
2453,death,1139
2454,death,307
2455,death,817
2456,death,834
2457,death,307
2458,death,705
2459,death,710
2460,death,307
2461,death,899
2462,death,1125
2463,death,713
2464,death,303
2465,death,866
2466,death,246
2467,death,822
2468,death,234
2469,death,711
2470,death,680
2471,death,309
2472,death,1128
2473,death,825
2474,death,304
2475,death,663
2476,death,286
2477,death,710
2478,death,697
2479,death,1123
2480,death,1409
2481,death,308
2482,death,687
2483,death,899
2484,death,899
2485,death,255
2486,death,795
2487,death,284
2488,death,272
2489,death,1138
2490,death,303
2491,death,1138
2492,death,838
2493,death,1410
2494,death,305
2495,death,244
2496,death,304
2497,death,293
2498,death,699
2499,death,278
2500,death,290
2501,death,1123
2502,death,690
2503,death,260
2504,death,722
2505,death,1123
2506,death,302
2507,death,289
2508,death,308
2509,death,293
2510,death,695
2511,death,723
2512,death,700
2513,death,276
2514,death,702
2515,death,702
2516,death,685
2517,death,1124
2518,death,2470
2519,death,1523
2520,death,310
2521,death,1126
2522,death,671
2523,death,711
2524,death,1267
2525,death,287
2526,death,312
2527,death,1506
2528,death,249
2529,death,1128
2530,death,1417
2531,death,281
2532,death,817
2533,death,693
2534,death,708
2535,death,706
2536,death,685
2537,death,722
2538,death,309
2539,death,681
2540,death,1129
2541,death,1791
2542,death,686
2543,death,722
2544,death,302
2545,death,288
2546,death,680
2547,death,1407
2548,death,295
2549,death,1415
2550,death,706
2551,death,675
2552,death,688
2553,death,1410
2554,death,313
2555,death,870
2556,death,286
2557,death,284
2558,death,1128
2559,death,298
2560,death,713
2561,death,823
2562,death,306
2563,death,692
2564,death,857
2565,death,296
2566,death,308
2567,death,297
2568,death,696
2569,death,1523
2570,death,313
2571,death,288
2572,death,1436
2573,death,295
2574,death,1122
2575,death,1141
2576,death,1115
2577,death,1128
2578,death,1126
2579,death,285
2580,death,672
2581,death,705
2582,death,723
2583,death,707
2584,death,690
2585,death,281
2586,death,2469
2587,death,300
2588,death,295
2589,death,723
2590,death,310
2591,death,899
2592,death,309
2593,death,295
2594,death,667
2595,death,310
2596,death,723
2597,death,305
2598,death,1428
2599,death,295
2600,death,309
2601,death,688
2602,death,272
2603,death,1130
2604,death,839
2605,death,268
2606,death,723
2607,death,1134
2608,death,710
2609,death,845
2610,death,678
2611,death,308
2612,death,1416
2613,death,1126
2614,death,709
2615,death,300
2616,death,298
2617,death,1794
2618,death,723
2619,death,1515
2620,death,665
2621,death,312
2622,death,687
2623,death,1128
2624,death,262
2625,death,885
2626,death,723
2627,death,274
2628,death,1137
2629,death,269
2630,death,299
2631,death,1658
2632,death,297
2633,death,1408
2634,death,708
2635,death,1228
2636,death,298
2637,death,283
2638,death,287
2639,death,1422
2640,death,688
2641,death,1122
2642,death,698
2643,death,706
2644,death,1433
2645,death,305
2646,death,900
2647,death,310
2648,death,310
2649,death,1423
2650,death,686
2651,death,297
2652,death,686
2653,death,303
2654,death,312
2655,death,253
2656,death,689
2657,death,307
2658,death,669
2659,death,302
2660,death,696
2661,death,685
2662,death,1240
2663,death,681
2664,death,673
2665,death,261
2666,death,290
2667,death,1128
2668,death,681
2669,death,1423
2670,death,708
2671,death,305
2672,death,307
2673,death,306
2674,death,1122
2675,death,698
2676,death,305
2677,death,840
2678,death,686
2679,death,253
2680,death,301
2681,death,285
2682,death,1412
2683,death,686
2684,death,723
2685,death,689
2686,death,1407
2687,death,1123
2688,death,673
2689,death,306
2690,death,310
2691,death,705
2692,death,299
2693,death,709
2694,death,270
2695,death,899
2696,death,679
2697,death,838
2698,death,275
2699,death,1655
2700,death,707
2701,death,690
2702,death,298
2703,death,710
2704,death,1128
2705,death,295
2706,death,898
2707,death,251
2708,death,1149
2709,death,693
2710,death,807
2711,death,303
2712,death,723
2713,death,1247
2714,death,305
2715,death,277
2716,death,689
2717,death,298
2718,death,298
2719,death,258
2720,death,1140
2721,death,687
2722,death,680
2723,death,692
2724,death,308
2725,death,1401
2726,death,1395
2727,death,848
2728,death,313
2729,death,1409
2730,death,294
2731,death,1147
2732,death,299
2733,death,683
2734,death,850
2735,death,1147
2736,death,704
2737,death,705
2738,death,1427
2739,death,699
2740,death,291
2741,death,285
2742,death,899
2743,death,278
2744,death,279
2745,death,1126
2746,death,1221
2747,death,294
2748,death,1128
2749,death,681
2750,death,311
2751,death,300
2752,death,1236
2753,death,687
2754,death,1414
2755,death,1126
2756,death,264
2757,death,1427
2758,death,307
2759,death,297
2760,death,303
2761,death,311
2762,death,815
2763,death,1412
2764,death,305
2765,death,666
2766,death,850
2767,death,899
2768,death,310
2769,death,723
2770,death,688
2771,death,309
2772,death,681
2773,death,899
2774,death,679
2775,death,1435
2776,death,1408
2777,death,684
2778,death,305
2779,death,299
2780,death,305
2781,death,662
2782,death,1241
2783,death,682
2784,death,297
2785,death,302
2786,death,899
2787,death,1124
2788,death,294
2789,death,698
2790,death,1133
2791,death,285
2792,death,712
2793,death,681
2794,death,1443
2795,death,686
2796,death,1138
2797,death,830
2798,death,295
2799,death,899
2800,death,301
2801,death,685
2802,death,695
2803,death,297
2804,death,305
2805,death,303
2806,death,298
2807,death,691
2808,death,280
2809,death,298
2810,death,803
2811,death,291
2812,death,723
2813,death,293
2814,death,722
2815,death,694
2816,death,295
2817,death,291
2818,death,695
2819,death,288
2820,death,248
2821,death,899
2822,death,295
2823,death,293
2824,death,712
2825,death,805
2826,death,1132
2827,death,1125
2828,death,312
2829,death,291
2830,death,296
2831,death,687
2832,death,722
2833,death,306
2834,death,707
2835,death,709
2836,death,697
2837,death,299
2838,death,704
2839,death,313
2840,death,305
2841,death,1135
2842,death,1427
2843,death,309
2844,death,1796
2845,death,311
2846,death,1115
2847,death,1414
2848,death,681
2849,death,697
2850,death,305
2851,death,811
2852,death,691
2853,death,701
2854,death,828
2855,death,679
2856,death,685
2857,death,722
2858,death,1404
2859,death,1125
2860,death,1126
2861,death,264
2862,death,229
2863,death,301
2864,death,313
2865,death,696
2866,death,303
2867,death,308
2868,death,260
2869,death,297
2870,death,1122
2871,death,1134
2872,death,853
2873,death,899
2874,death,294
2875,death,302
2876,death,711
2877,death,252
2878,death,270
2879,death,304
2880,death,676
2881,death,1136
2882,death,1136
2883,death,292
2884,death,1133
2885,death,686
2886,death,315
2887,death,711
2888,death,301
2889,death,1151
2890,death,284
2891,death,298
2892,death,865
2893,death,669
2894,death,292
2895,death,692
2896,death,701
2897,death,691
2898,death,299
2899,death,824
2900,death,1417
2901,death,1126
2902,death,1129
2903,death,898
2904,death,1139
2905,death,706
2906,death,710
2907,death,304
2908,death,697
2909,death,697
2910,death,681
2911,death,298
2912,death,301
2913,death,1129
2914,death,847
2915,death,283
2916,death,295
2917,death,724
2918,death,293
2919,death,865
2920,death,1438
2921,death,310
2922,death,821
2923,death,684
2924,death,304
2925,death,682
2926,death,310
2927,death,292
2928,death,1414
2929,death,680
2930,death,293
2931,death,693
2932,death,301
2933,death,282
2934,death,1124
2935,death,1130
2936,death,309
2937,death,309
2938,death,300
2939,death,1130
2940,death,723
2941,death,705
2942,death,288
2943,death,306
2944,death,667
2945,death,684
2946,death,306
2947,death,1128
2948,death,306
2949,death,684
2950,death,304
2951,death,266
2952,death,299
2953,death,312
2954,death,1125
2955,death,691
2956,death,899
2957,death,1129
2958,death,304
2959,death,307
2960,death,846
2961,death,877
2962,death,700
2963,death,284
2964,death,309
2965,death,700
2966,death,1124
2967,death,684
2968,death,723
2969,death,692
2970,death,1667
2971,death,310
2972,death,833
2973,death,301
2974,death,1673
2975,death,668
2976,death,283
2977,death,676
2978,death,283
2979,death,1653
2980,death,681
2981,death,306
2982,death,298
2983,death,820
2984,death,697
2985,death,689
2986,death,833
2987,death,1125
2988,death,301
2989,death,680
2990,death,281
2991,death,722
2992,death,686
2993,death,666
2994,death,1125
2995,death,282
2996,death,678
2997,death,708
2998,death,888
2999,death,899
3000,death,691
3001,death,297
3002,death,1524
3003,death,695
3004,death,288
3005,death,724
3006,death,693
3007,death,287
3008,death,313
3009,death,679
3010,death,289
3011,death,315
3012,death,1142
3013,death,693
3014,death,670
3015,death,723
3016,death,868
3017,death,310
3018,death,306
3019,death,828
3020,death,661
3021,death,268
3022,death,828
3023,death,1137
3024,death,1133
3025,death,302
3026,death,1405
3027,death,709
3028,death,312
3029,death,1127
3030,death,306
3031,death,308
3032,death,683
3033,death,1137
3034,death,693
3035,death,297
3036,death,1139
3037,death,723
3038,death,305
3039,death,867
3040,death,1491
3041,death,672
3042,death,1421
3043,death,696
3044,death,302
3045,death,724
3046,death,293
3047,death,1407
3048,death,898
3049,death,704
3050,death,695
3051,death,1139
3052,death,268
3053,death,296
3054,death,671
3055,death,1416
3056,death,1418
3057,death,308
3058,death,306
3059,death,701
3060,death,290
3061,death,310
3062,death,300
3063,death,298
3064,death,701
3065,death,1126
3066,death,706
3067,death,287
3068,death,669
3069,death,295
3070,death,648
3071,death,295
3072,death,307
3073,death,298
3074,death,899
3075,death,791
3076,death,1127
3077,death,676
3078,death,834
3079,death,712
3080,death,712
3081,death,1669
3082,death,292
3083,death,1137
3084,death,299
3085,death,680
3086,death,701
3087,death,278
3088,death,723
3089,death,313
3090,death,1426
3091,death,1136
3092,death,1438
3093,death,290
3094,death,290
3095,death,284
3096,death,883
3097,death,862
3098,death,898
3099,death,1521
3100,death,1141
3101,death,1218
3102,death,288
3103,death,1132
3104,death,278
3105,death,302
3106,death,703
3107,death,255
3108,death,1432
3109,death,306
3110,death,724
3111,death,314
3112,death,900
3113,death,284
3114,death,724
3115,death,708
3116,death,298
3117,death,303
3118,death,687
3119,death,1220
3120,death,693
3121,death,301
3122,death,278
3123,death,835
3124,death,723
3125,death,878
3126,death,293
3127,death,691
3128,death,695
3129,death,710
3130,death,265
3131,death,313
3132,death,293
3133,death,722
3134,death,302
3135,death,857
3136,death,697
3137,death,698
3138,death,853
3139,death,300
3140,death,292
3141,death,1426
3142,death,294
3143,death,266
3144,death,290
3145,death,900
3146,death,1415
3147,death,1123
3148,death,1127
3149,death,291
3150,death,303
3151,death,702
3152,death,1149
3153,death,822
3154,death,900
3155,death,665
3156,death,308
3157,death,839
3158,death,1137
3159,death,701
3160,death,295
3161,death,1151
3162,death,671
3163,death,849
3164,death,844
3165,death,867
3166,death,1674
3167,death,1125
3168,death,693
3169,death,1780
3170,death,722
3171,death,291
3172,death,307
3173,death,697
3174,death,829
3175,death,682
3176,death,281
3177,death,1414
3178,death,869
3179,death,306
3180,death,898
3181,death,303
3182,death,311
3183,death,722
3184,death,869
3185,death,299
3186,death,1434
3187,death,1415
3188,death,299
3189,death,281
3190,death,677
3191,death,678
3192,death,306
3193,death,1413
3194,death,863
3195,death,899
3196,death,724
3197,death,899
3198,death,291
3199,death,260
3200,death,681
3201,death,311
3202,death,1127
3203,death,306
3204,death,299
3205,death,693
3206,death,706
3207,death,301
3208,death,899
3209,death,315
3210,death,1131
3211,death,300
3212,death,899
3213,death,1126
3214,death,898
3215,death,1432
3216,death,293
3217,death,678
3218,death,692
3219,death,277
3220,death,1128
3221,death,704
3222,death,1124
3223,death,1149
3224,death,697
3225,death,306
3226,death,1124
3227,death,687
3228,death,856
3229,death,1526
3230,death,292
3231,death,660
3232,death,722
3233,death,830
3234,death,1221
3235,death,307
3236,death,1392
3237,death,1406
3238,death,868
3239,death,1136
3240,death,685
3241,death,291
3242,death,1135
3243,death,724
3244,death,301
3245,death,298
3246,death,1123
3247,death,689
3248,death,900
3249,death,1134
3250,death,853
3251,death,694
3252,death,301
3253,death,1124
3254,death,797
3255,death,1137
3256,death,724
3257,death,297
3258,death,873
3259,death,706
3260,death,272
3261,death,277
3262,death,290
3263,death,1415
3264,death,679
3265,death,302
3266,death,1137
3267,death,1126
3268,death,294
3269,death,864
3270,death,298
3271,death,899
3272,death,299
3273,death,287
3274,death,292
3275,death,710
3276,death,842
3277,death,1130
3278,death,682
3279,death,305
3280,death,286
3281,death,691
3282,death,296
3283,death,689
3284,death,266
3285,death,311
3286,death,725
3287,death,308
3288,death,665
3289,death,298
3290,death,308
3291,death,899
3292,death,696
3293,death,1138
3294,death,289
3295,death,1124
3296,death,299
3297,death,1128
3298,death,842
3299,death,698
3300,death,688
3301,death,298
3302,death,815
3303,death,287
3304,death,311
3305,death,1438
3306,death,314
3307,death,863
3308,death,839
3309,death,1128
3310,death,293
3311,death,708
3312,death,302
3313,death,1222
3314,death,296
3315,death,290
3316,death,710
3317,death,281
3318,death,710
3319,death,295
3320,death,899
3321,death,1241
3322,death,1138
3323,death,1944
3324,death,1524
3325,death,723
3326,death,264
3327,death,681
3328,death,660
3329,death,1130
3330,death,678
3331,death,682
3332,death,705
3333,death,312
3334,death,283
3335,death,676
3336,death,311
3337,death,1233
3338,death,288
3339,death,899
3340,death,704
3341,death,696
3342,death,1521
3343,death,688
3344,death,303
3345,death,1134
3346,death,702
3347,death,1136
3348,death,1231
3349,death,297
3350,death,887
3351,death,1779
3352,death,1433
3353,death,1125
3354,death,263
3355,death,792
3356,death,899
3357,death,703
3358,death,686
3359,death,304
3360,death,700
3361,death,1127
3362,death,274
3363,death,829
3364,death,312
3365,death,269
3366,death,307
3367,death,260
3368,death,724
3369,death,723
3370,death,280
3371,death,826
3372,death,682
3373,death,708
3374,death,702
3375,death,696
3376,death,900
3377,death,692
3378,death,300
3379,death,1411
3380,death,899
3381,death,304
3382,death,303
3383,death,722
3384,death,790
3385,death,1129
3386,death,899
3387,death,307
3388,death,1125
3389,death,678
3390,death,303
3391,death,278
3392,death,869
3393,death,864
3394,death,693
3395,death,1422
3396,death,278
3397,death,823
3398,death,710
3399,death,290
3400,death,899
3401,death,684
3402,death,310
3403,death,1410
3404,death,723
3405,death,870
3406,death,723
3407,death,813
3408,death,704
3409,death,1128
3410,death,844
3411,death,723
3412,death,704
3413,death,306
3414,death,275
3415,death,310
3416,death,1221
3417,death,1656
3418,death,686
3419,death,1408
3420,death,1133
3421,death,848
3422,death,1135
3423,death,898
3424,death,849
3425,death,1139
3426,death,1122
3427,death,701
3428,death,1437
3429,death,691
3430,death,679
3431,death,675
3432,death,279
3433,death,672
3434,death,285
3435,death,1127
3436,death,303
3437,death,275
3438,death,722
3439,death,311
3440,death,278
3441,death,297
3442,death,288
3443,death,861
3444,death,1128
3445,death,288
3446,death,705
3447,death,704
3448,death,811
3449,death,685
3450,death,284
3451,death,301
3452,death,314
3453,death,709
3454,death,301
3455,death,694
3456,death,258
3457,death,689
3458,death,672
3459,death,2020
3460,death,898
3461,death,1419
3462,death,827
3463,death,898
3464,death,682
3465,death,287
3466,death,312
3467,death,304
3468,death,287
3469,death,683
3470,death,1126
3471,death,300
3472,death,287
3473,death,290
3474,death,259
3475,death,802
3476,death,1136
3477,death,310
3478,death,676
3479,death,671
3480,death,295
3481,death,1408
3482,death,313
3483,death,1138
3484,death,695
3485,death,693
3486,death,697
3487,death,1129
3488,death,703
3489,death,682
3490,death,248
3491,death,294
3492,death,869
3493,death,1128
3494,death,684
3495,death,830
3496,death,823
3497,death,809
3498,death,287
3499,death,305
3500,death,287
3501,death,1129
3502,death,707
3503,death,679
3504,death,659
3505,death,1137
3506,death,1411
3507,death,1126
3508,death,698
3509,death,301
3510,death,1123
3511,death,862
3512,death,304
3513,death,1126
3514,death,307
3515,death,2016
3516,death,1124
3517,death,682
3518,death,696
3519,death,699
3520,death,682
3521,death,1123
3522,death,704
3523,death,303
3524,death,1946
3525,death,1125
3526,death,1127
3527,death,1135
3528,death,684
3529,death,1415
3530,death,723
3531,death,243
3532,death,723
3533,death,1128
3534,death,288
3535,death,803
3536,death,1433
3537,death,300
3538,death,840
3539,death,723
3540,death,1135
3541,death,308
3542,death,296
3543,death,287
3544,death,1658
3545,death,1152
3546,death,297
3547,death,689
3548,death,279
3549,death,1136
3550,death,283
3551,death,691
3552,death,1428
3553,death,697
3554,death,307
3555,death,786
3556,death,311
3557,death,1434
3558,death,1435
3559,death,1218
3560,death,899
3561,death,682
3562,finished,3161
3563,death,282
3564,death,293
3565,death,694
3566,death,689
3567,death,842
3568,death,833
3569,death,838
3570,death,282
3571,death,690
3572,death,687
3573,death,696
3574,death,305
3575,death,290
3576,death,309
3577,death,1412
3578,death,314
3579,death,279
3580,death,724
3581,death,280
3582,death,688
3583,death,294
3584,death,1436
3585,death,309
3586,death,292
3587,death,295
3588,death,301
3589,death,831
3590,death,683
3591,death,301
3592,death,1137
3593,death,724
3594,death,308
3595,death,299
3596,death,288
3597,death,676
3598,death,854
3599,death,699
3600,death,796
3601,death,282
3602,death,298
3603,death,258
3604,death,1411
3605,death,723
3606,death,283
3607,death,707
3608,death,1433
3609,death,705
3610,death,691
3611,death,283
3612,death,297
3613,death,678
3614,death,658
3615,death,825
3616,death,287
3617,death,295
3618,death,684
3619,death,1123
3620,death,899
3621,death,1415
3622,death,310
3623,death,699
3624,death,303
3625,death,310
3626,death,286
3627,death,1127
3628,death,723
3629,death,1408
3630,death,308
3631,death,825
3632,death,1123
3633,death,673
3634,death,664
3635,death,710
3636,death,693
3637,death,280
3638,death,672
3639,death,1126
3640,death,693
3641,death,678
3642,death,1436
3643,death,723
3644,death,290
3645,death,708
3646,death,826
3647,death,302
3648,death,314
3649,death,1122
3650,death,679
3651,death,302
3652,death,295
3653,death,290
3654,death,687
3655,death,1796
3656,death,900
3657,death,1417
3658,death,309
3659,death,899
3660,death,288
3661,death,703
3662,death,692
3663,death,677
3664,death,699
3665,death,275
3666,death,677
3667,death,683
3668,death,306
3669,death,297
3670,death,1136
3671,death,269
3672,death,303
3673,death,301
3674,death,308
3675,death,1130
3676,death,1140
3677,death,831
3678,death,290
3679,death,291
3680,death,899
3681,death,836
3682,death,723
3683,death,681
3684,death,294
3685,death,704
3686,death,1134
3687,death,1125
3688,death,298
3689,death,1416
3690,death,723
3691,death,281
3692,death,303
3693,death,1669
3694,death,218
3695,death,256
3696,death,705
3697,death,298
3698,death,295
3699,death,313
3700,death,679
3701,death,1515
3702,death,309
3703,death,268
3704,death,674
3705,death,2019
3706,death,679
3707,death,1135
3708,death,696
3709,death,310
3710,death,1416
3711,death,248
3712,death,666
3713,death,1657
3714,death,1778
3715,death,701
3716,death,287
3717,death,680
3718,death,694
3719,death,283
3720,death,1123
3721,death,1520
3722,death,312
3723,death,820
3724,death,681
3725,death,723
3726,death,683
3727,death,1128
3728,death,692
3729,death,899
3730,death,685
3731,death,705
3732,death,1434
3733,death,668
3734,death,692
3735,death,278
3736,death,312
3737,death,688
3738,death,851
3739,death,1142
3740,death,1125
3741,death,305
3742,death,1135
3743,death,309
3744,death,701
3745,death,293
3746,death,1122
3747,death,686
3748,death,697
3749,death,303
3750,death,285
3751,death,298
3752,death,1431
3753,death,306
3754,death,724
3755,death,681
3756,death,677
3757,death,1126
3758,death,1410
3759,death,809
3760,death,899
3761,death,855
3762,death,688
3763,death,304
3764,death,296
3765,death,307
3766,death,313
3767,death,686
3768,death,703
3769,death,289
3770,death,1520
3771,death,826
3772,death,703
3773,death,704
3774,death,682
3775,death,302
3776,death,305
3777,death,301
3778,death,683
3779,death,703
3780,death,862
3781,death,1129
3782,death,704
3783,death,307
3784,death,305
3785,death,723
3786,death,723
3787,death,290
